claim_id,age,policy_state,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_relationship,capital_gains,capital_loss,incident_type,collision_type,incident_severity,authorities_contacted,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_year,fraud
318,69,CA,500,1014.7510297589873,0,MALE,Masters,Adm-clerical,unmarried,34565.69355418593,20305.499025127894,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,19,1,YES,2,1,NO,55450.64136880165,19707.123178792695,23633.144402657053,38085.428538522865,Chevrolet,2021,0
319,66,FL,1000,1593.760231324172,0,FEMALE,Masters,Exec-managerial,unmarried,74329.44752240766,5633.676331739501,Parked Car,Front Collision,Trivial Damage,Fire,16,2,Unknown,2,1,Unknown,71380.0850125605,22340.67064913341,20395.291989973557,8032.591926603672,BMW,2003,0
320,19,NY,2000,1478.4374728879095,2000000,FEMALE,PhD,Adm-clerical,wife,43811.16510332952,28844.16374884729,Single Vehicle Collision,Side Collision,Trivial Damage,Fire,2,1,NO,1,2,Unknown,48711.578872001846,13618.201743923446,17330.075106995067,36666.87513691902,BMW,2001,0
321,18,NY,1000,1768.4065444848602,0,FEMALE,JD,Priv-house-serv,husband,81778.84305894194,2047.5766074739888,Vehicle Theft,Unknown,Major Damage,Fire,20,1,Unknown,1,1,Unknown,22844.57761803677,2503.563472133803,11064.026547068921,10711.949270075063,Toyota,2013,0
322,65,TX,1000,1538.739240003838,2000000,MALE,High School,Exec-managerial,husband,54932.636518601495,26365.983979992987,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,20,4,Unknown,2,1,NO,53959.14573157058,23143.19307283082,6152.440732991247,4557.573260630656,Ford,1999,0
323,29,NY,500,1144.8966160852221,0,MALE,College,Priv-house-serv,other-relative,92979.1722630503,44318.43235477704,Vehicle Theft,Front Collision,Minor Damage,Fire,1,1,Unknown,2,0,Unknown,94454.75265362668,1434.4905823008546,21312.594037219915,17844.625672575214,Audi,2013,1
324,22,NY,2000,1509.4499335916485,5000000,FEMALE,High School,Exec-managerial,other-relative,94786.34419990687,41893.663505968136,Vehicle Theft,Side Collision,Trivial Damage,None,3,2,YES,0,3,NO,41286.143322762946,21537.432051682146,2740.4768151174276,24789.231075434345,Mercedes,2004,0
325,54,TX,500,913.0717613831278,1000000,MALE,PhD,Protective-serv,wife,6930.450601874872,44139.084981324835,Vehicle Theft,Rear Collision,Minor Damage,Police,0,4,Unknown,1,3,YES,68124.27502246747,27326.256255736593,29116.26768467279,9624.099991398114,Mercedes,2014,0
326,49,TX,500,959.470248167319,5000000,FEMALE,Masters,Other-service,husband,45641.34397124243,46102.44010635537,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,14,1,YES,1,2,NO,97814.40179412565,10409.069951100555,29362.437438464625,22453.951525199765,Chevrolet,2006,0
327,72,FL,2000,1683.47773988119,2000000,FEMALE,College,Priv-house-serv,wife,60968.906124956804,5226.394393784712,Vehicle Theft,Side Collision,Trivial Damage,Fire,0,2,NO,0,3,Unknown,83077.27014185731,3061.8535541348047,3906.6784787441597,32411.787598912935,Chevrolet,2002,0
328,26,NY,2000,1169.6292746023732,5000000,MALE,PhD,Exec-managerial,other-relative,25587.25408122128,6437.360143785653,Vehicle Theft,Unknown,Total Loss,Ambulance,5,1,NO,2,3,NO,66073.8962417907,6985.919693725234,3118.059689169067,10654.856149247049,Chevrolet,1997,1
329,58,NY,1000,1697.5705107775289,2000000,FEMALE,PhD,Other-service,other-relative,40707.67793789802,27850.34031565643,Parked Car,Side Collision,Major Damage,Fire,6,1,Unknown,2,2,Unknown,73731.65058888617,16868.446923761774,12381.501812490902,23422.728713611017,Saab,2013,0
330,52,FL,2000,1733.6335605024176,0,FEMALE,PhD,Priv-house-serv,unmarried,67768.15411176984,44698.633421221464,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,18,4,YES,0,2,Unknown,93680.08317769897,28279.792293182592,28910.49816781506,13902.847549626671,Chevrolet,2021,0
331,36,IL,1000,1786.3435064919256,0,MALE,College,Handlers-cleaners,wife,22673.42268983614,48717.472826201534,Multi-vehicle Collision,Unknown,Minor Damage,Fire,11,4,NO,2,3,YES,95995.33438783548,15368.481896583504,12009.32697693339,21425.85446745397,Ford,2005,0
332,65,IL,1000,1874.952853761811,2000000,FEMALE,College,Exec-managerial,wife,60198.135297445246,2313.0958669999977,Multi-vehicle Collision,Unknown,Total Loss,Police,0,2,YES,2,0,YES,96912.32896703859,3382.1186459008877,10914.063252970045,26843.301273211295,Audi,2002,1
333,33,IL,1000,1146.4778307699444,5000000,FEMALE,JD,Handlers-cleaners,husband,69744.78281643061,17788.704210033007,Multi-vehicle Collision,Unknown,Minor Damage,Fire,6,4,YES,0,2,Unknown,62751.34200615094,18833.49521149014,21107.55176996314,14341.69158673565,Dodge,2020,0
334,20,FL,2000,978.3002274817082,0,FEMALE,JD,Protective-serv,husband,9049.631109586675,10644.712732999673,Single Vehicle Collision,Rear Collision,Total Loss,None,18,4,Unknown,0,1,NO,38778.80916159104,21985.34810363824,5361.937097856811,39782.07385685929,Dodge,2007,0
335,37,NY,500,1373.2981198911707,1000000,MALE,High School,Exec-managerial,unmarried,49752.93160274527,37798.2924465624,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,12,3,Unknown,0,2,YES,13748.736331151844,11798.510099783729,10899.704507212544,22769.120337970813,Ford,2020,0
336,41,FL,1000,1056.7586351564414,0,FEMALE,College,Protective-serv,own-child,26308.00299241908,32009.693426851598,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,11,3,YES,2,1,YES,38862.02613337009,21645.421930362438,8739.223388234634,33066.23158417108,BMW,2017,1
337,71,FL,500,1401.6112502003493,1000000,MALE,College,Other-service,own-child,72438.63559980446,5994.40157419227,Parked Car,Unknown,Major Damage,None,11,2,YES,0,2,Unknown,94324.0677461941,9744.684454175693,18046.038678918787,29142.84130497625,Dodge,2017,0
338,73,IL,500,1558.378793965737,5000000,FEMALE,College,Priv-house-serv,own-child,18955.550853694047,24176.103368248576,Parked Car,Unknown,Trivial Damage,None,21,4,Unknown,2,2,NO,89034.80951894277,23672.7045478924,4882.586586424915,34185.809891266435,Saab,2004,0
339,50,CA,2000,1532.6075277382054,1000000,FEMALE,JD,Adm-clerical,wife,89223.79155381063,34272.02611856457,Single Vehicle Collision,Side Collision,Total Loss,Police,12,2,YES,1,3,YES,52604.13637525642,10232.164787102069,16461.037668187088,7365.137704273433,Volkswagen,2012,0
340,41,NY,500,1061.829330530182,1000000,FEMALE,PhD,Protective-serv,wife,43094.133651832686,38950.26969620188,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,13,3,Unknown,1,3,YES,53932.22501609544,7683.212748018778,25726.397698105346,9290.871534243002,Saab,2006,0
341,69,IL,500,750.2903025481293,1000000,FEMALE,Masters,Adm-clerical,other-relative,19800.30303075535,1002.6354892004264,Single Vehicle Collision,Side Collision,Total Loss,Police,21,3,YES,0,3,NO,31237.574784699464,26375.44217674725,15425.116401228057,19752.741526666465,Mercedes,2001,0
342,28,CA,2000,1145.7940076933114,1000000,MALE,JD,Adm-clerical,wife,43802.17963503293,44523.47869919449,Single Vehicle Collision,Side Collision,Trivial Damage,Ambulance,11,3,Unknown,2,0,YES,45723.5350620129,16454.202635261885,20504.898512942556,34166.98272117497,Dodge,2020,0
343,66,CA,1000,713.8912161228632,0,MALE,College,Priv-house-serv,wife,40874.37628085279,28464.06914752622,Vehicle Theft,Unknown,Total Loss,Ambulance,19,2,YES,2,3,NO,71587.62514696982,8554.688662250543,2257.4405303379863,8305.45996493892,BMW,2005,1
344,25,TX,500,1835.1455527757125,1000000,FEMALE,JD,Other-service,wife,42891.89594937103,40595.455747995235,Single Vehicle Collision,Unknown,Total Loss,Police,11,4,Unknown,2,3,Unknown,40541.857201955296,28052.60668941202,13470.16737741129,38857.10036823829,Chevrolet,2004,0
345,53,NY,2000,1018.8161911067862,0,FEMALE,High School,Priv-house-serv,unmarried,58556.12934974469,40396.90150071417,Vehicle Theft,Rear Collision,Trivial Damage,Ambulance,5,1,YES,0,2,YES,19204.39527156537,20725.535263981477,2846.795023075559,5540.291178448086,Chevrolet,1997,0
346,55,CA,500,731.6896208349857,1000000,FEMALE,College,Exec-managerial,wife,52117.37249135375,9492.633013548457,Parked Car,Front Collision,Total Loss,Ambulance,9,4,NO,2,2,Unknown,54315.528093095236,6621.011989667016,17983.850273599706,7415.578834630066,Audi,2001,0
347,57,IL,500,538.1716398586263,2000000,FEMALE,High School,Protective-serv,husband,14977.713168090268,5508.606012681655,Vehicle Theft,Front Collision,Trivial Damage,Police,19,2,NO,2,0,NO,22921.022689705635,18439.27063778342,8431.631135214555,7105.734442959979,BMW,2023,0
348,37,TX,1000,1468.7335794297264,5000000,FEMALE,College,Adm-clerical,husband,6557.907264663631,36064.363448691336,Single Vehicle Collision,Unknown,Trivial Damage,Fire,23,3,YES,2,1,Unknown,97441.61182325371,26110.764938670738,8617.97492975244,23647.23514486747,Mercedes,1998,0
349,52,NY,500,1455.3534761821147,1000000,FEMALE,JD,Priv-house-serv,other-relative,72941.54487265405,7821.345941080954,Parked Car,Unknown,Trivial Damage,Police,8,1,NO,1,2,Unknown,39338.82144418944,20884.594276201722,2303.002114349422,36742.87272306712,Toyota,2023,0
350,65,FL,2000,1010.9062498719375,2000000,FEMALE,PhD,Priv-house-serv,unmarried,55971.74359283135,42496.874570236185,Vehicle Theft,Unknown,Minor Damage,Ambulance,1,2,YES,2,2,Unknown,91011.66467510707,7342.774522803913,9307.135843222031,10576.899793074313,Dodge,2002,0
351,42,IL,500,607.5678332714765,1000000,FEMALE,Masters,Priv-house-serv,husband,35900.07680792637,36309.474193105256,Single Vehicle Collision,Front Collision,Total Loss,None,6,3,YES,1,1,NO,22942.622662060618,19465.449860835444,15200.315313212921,22344.955711613176,Audi,2002,0
352,52,CA,1000,1114.4433423428482,1000000,MALE,High School,Protective-serv,unmarried,80835.78224980738,42091.268218263125,Parked Car,Rear Collision,Major Damage,Fire,8,2,NO,2,0,NO,19326.296027924756,18574.781181606024,17539.80309515284,7443.0141468747,BMW,2000,0
353,42,CA,1000,966.8262425950904,1000000,MALE,JD,Other-service,unmarried,38805.847426095694,14950.633980467304,Vehicle Theft,Front Collision,Total Loss,None,11,1,YES,2,2,NO,61881.66233945387,24625.30990736066,1999.966538274699,25429.90740020804,Volkswagen,2007,0
354,46,IL,2000,1515.6809596025141,2000000,MALE,PhD,Priv-house-serv,other-relative,79596.50896006075,15829.903020528453,Single Vehicle Collision,Unknown,Total Loss,Fire,4,3,Unknown,2,3,NO,78048.2182911804,5343.977909900995,19543.775571482107,5368.230279090714,Saab,2006,1
355,35,CA,1000,1408.6688741790354,5000000,FEMALE,JD,Protective-serv,unmarried,30575.61275123747,33561.07781731588,Single Vehicle Collision,Unknown,Minor Damage,None,0,4,YES,1,0,NO,56893.07410331139,20989.040010040797,14666.272822604838,19906.775316751566,Mercedes,1997,0
356,63,TX,500,1046.89059229631,2000000,FEMALE,High School,Adm-clerical,wife,7284.529754519975,1572.297752947377,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,21,2,YES,2,1,YES,23364.67051872331,821.1207640110607,16107.240237427042,26379.681640236264,BMW,2000,0
357,35,NY,1000,826.8388313824851,5000000,FEMALE,Masters,Exec-managerial,unmarried,93263.96937999291,36324.83731687113,Multi-vehicle Collision,Side Collision,Total Loss,Police,14,1,NO,0,1,YES,4270.489106957608,20885.25901907303,24983.90021303384,23375.552711842654,Dodge,2016,1
358,19,TX,2000,1982.0539492333878,1000000,MALE,JD,Handlers-cleaners,other-relative,39455.112928137314,41789.15354273006,Vehicle Theft,Side Collision,Total Loss,Fire,7,4,Unknown,2,3,YES,62019.73770850501,28813.11911815671,10266.793359145997,6030.019066679329,Saab,2013,0
359,71,CA,1000,1181.0024317941723,0,FEMALE,College,Protective-serv,other-relative,79269.25728493779,20758.1793302052,Vehicle Theft,Front Collision,Total Loss,Fire,0,1,YES,1,3,Unknown,13538.203923872055,5231.6479874885235,5221.533340951041,6874.248174835759,BMW,2005,1
360,52,FL,1000,1532.4113536703555,1000000,MALE,PhD,Handlers-cleaners,other-relative,27914.413322230448,38243.941504423434,Vehicle Theft,Side Collision,Total Loss,Fire,17,2,YES,1,3,Unknown,34646.05050971696,9338.993184570267,16554.305271208625,27019.944690587035,Ford,1998,0
361,33,NY,1000,710.8294513675412,5000000,FEMALE,JD,Priv-house-serv,husband,64636.5112123656,8730.545849113098,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,12,1,YES,0,0,NO,67740.58299028753,17486.147160856537,28350.657526057163,32451.917195546157,Audi,2009,0
362,58,NY,2000,1228.3845494890966,2000000,MALE,PhD,Priv-house-serv,wife,87331.08732577282,16113.019690974234,Vehicle Theft,Front Collision,Total Loss,None,0,3,YES,0,1,NO,10253.332338001723,21971.85137571767,15536.088575433934,36368.938899918845,BMW,1996,0
363,53,IL,1000,541.3050798041983,1000000,MALE,College,Protective-serv,husband,4164.402233998033,48715.24815552387,Single Vehicle Collision,Unknown,Total Loss,Police,4,1,YES,0,3,YES,13161.522238503601,10331.14171213603,24957.365223585195,32637.654856171615,Ford,2009,0
364,50,IL,1000,1258.182676865675,2000000,MALE,Masters,Handlers-cleaners,own-child,83063.57646860892,49316.408678006315,Vehicle Theft,Side Collision,Total Loss,None,17,2,YES,1,3,NO,6635.787627086711,19927.769314204128,22710.961633830993,38969.99321604419,Saab,2011,0
365,21,FL,500,1946.0261106765536,2000000,FEMALE,Masters,Priv-house-serv,wife,57133.30049719286,25630.252651079398,Single Vehicle Collision,Unknown,Total Loss,None,15,3,Unknown,2,1,Unknown,99609.87332622925,26978.36377608999,15549.923610294945,16625.94626452285,Saab,1996,1
366,50,NY,2000,1076.3100694787004,2000000,MALE,College,Adm-clerical,unmarried,60747.17539085692,46713.489573193845,Single Vehicle Collision,Front Collision,Minor Damage,Police,9,1,Unknown,2,2,NO,39014.13847585733,21796.763616727858,19426.643329602673,13581.047291770356,Saab,2001,0
367,31,FL,1000,558.4940188623674,1000000,FEMALE,PhD,Other-service,other-relative,52315.80008059826,26136.53390284273,Multi-vehicle Collision,Unknown,Total Loss,Ambulance,3,1,YES,0,0,YES,90626.61918959614,21330.68152806732,12200.405522899755,1613.2700676321174,Toyota,2020,1
368,38,IL,2000,546.4336863790153,2000000,FEMALE,JD,Other-service,own-child,87447.51032836424,14579.406408057866,Parked Car,Unknown,Total Loss,Fire,0,3,YES,0,2,NO,29711.771023216068,11459.119752498478,15918.860672915813,18270.88631152969,BMW,2010,1
369,65,IL,1000,1081.9801399203043,2000000,FEMALE,College,Priv-house-serv,wife,4343.335723563746,13344.964404938592,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,22,4,NO,2,3,Unknown,75443.65523147932,27342.879265146024,15218.57265871904,26229.176320322684,Ford,1999,1
370,37,NY,1000,740.0374046947911,1000000,FEMALE,High School,Handlers-cleaners,husband,26102.839153584813,46475.28526840744,Vehicle Theft,Unknown,Total Loss,Ambulance,7,4,Unknown,0,0,YES,22297.1283230817,8319.688258832333,21273.310888733187,32708.641332237785,Chevrolet,2010,0
371,73,TX,1000,535.0281444922789,2000000,FEMALE,PhD,Exec-managerial,other-relative,87576.25388591553,8622.319448692955,Multi-vehicle Collision,Side Collision,Major Damage,Fire,4,3,Unknown,2,2,NO,50083.3086100009,6158.41069859102,12299.43958068848,11064.487619587628,Volkswagen,2019,0
372,25,CA,500,1634.3204209252654,1000000,MALE,Masters,Priv-house-serv,husband,75234.5702531956,28981.62291009091,Vehicle Theft,Side Collision,Minor Damage,None,1,1,YES,2,1,Unknown,82549.26605993007,10926.718011795116,2993.0136786642015,20786.855416586975,Volkswagen,2013,0
373,24,IL,500,1187.7845133228361,5000000,FEMALE,College,Exec-managerial,wife,1764.5160178605845,27776.25340313598,Vehicle Theft,Side Collision,Trivial Damage,Fire,23,4,Unknown,2,3,YES,81725.27269006072,19504.68662215482,23661.285684408685,26649.37780225484,Ford,1996,0
374,20,IL,500,933.8671579589818,5000000,FEMALE,Masters,Exec-managerial,wife,51700.62832097086,36981.084232649744,Single Vehicle Collision,Side Collision,Minor Damage,Police,16,3,Unknown,2,0,YES,79530.93137758611,25850.3395858352,20545.590099846228,22288.31320637171,Chevrolet,2009,0
375,34,TX,2000,1850.124774524721,5000000,FEMALE,PhD,Handlers-cleaners,own-child,52957.268071267485,24962.145376238735,Single Vehicle Collision,Unknown,Trivial Damage,Fire,6,2,NO,1,0,Unknown,82461.57409733601,3962.363470419512,28503.703663720964,11323.818337395105,Mercedes,1998,0
376,50,TX,2000,674.2084403007884,2000000,FEMALE,Masters,Exec-managerial,unmarried,40088.21351279104,13614.28303540671,Parked Car,Side Collision,Total Loss,None,16,1,NO,2,0,NO,21541.491989934984,24414.06531780489,12861.485275435884,31953.15631265496,Toyota,1996,0
377,65,FL,500,1933.8782434329787,0,FEMALE,College,Adm-clerical,husband,29739.33320619897,8469.824981578928,Single Vehicle Collision,Unknown,Total Loss,Ambulance,5,2,Unknown,0,0,NO,48480.51911975845,24384.701840069854,2346.1697073328414,7347.759992641381,Ford,2021,0
378,29,FL,2000,970.9500760660292,0,MALE,PhD,Handlers-cleaners,own-child,68172.4850412342,31040.94017529459,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,21,1,Unknown,0,3,NO,48744.71172241728,17607.580697702582,3648.5695908972893,36246.70343456138,Dodge,2017,0
379,68,CA,1000,1832.6055084630218,2000000,MALE,High School,Priv-house-serv,other-relative,20779.046470475383,35949.53784266165,Parked Car,Unknown,Minor Damage,Fire,14,4,Unknown,0,3,YES,89104.99749111729,22819.43818734077,23199.586296092337,38127.57158766504,Audi,2004,0
380,39,CA,1000,1404.4143147191924,0,FEMALE,College,Adm-clerical,unmarried,79894.85620717061,28476.063934101632,Vehicle Theft,Side Collision,Minor Damage,Police,4,2,YES,0,1,YES,30040.73702524317,5456.420944547621,2032.718483358058,14940.143851972853,Audi,2016,0
381,72,NY,1000,1740.0610396122313,1000000,MALE,JD,Protective-serv,own-child,80303.71607674718,36917.563856059736,Parked Car,Rear Collision,Minor Damage,None,14,2,NO,1,1,NO,93183.8413922103,5087.580024621402,27234.78434787856,15359.180724195096,Volkswagen,2018,0
382,39,FL,500,1976.0197448156964,0,MALE,College,Other-service,husband,41526.14375728205,7076.060122498006,Parked Car,Front Collision,Total Loss,Ambulance,17,3,YES,2,1,YES,45354.175762456856,25884.001023861812,8449.50333885556,29859.49122722917,Saab,2023,0
383,63,IL,2000,932.6081567281186,2000000,FEMALE,PhD,Priv-house-serv,wife,28354.801090964764,44123.50974715677,Parked Car,Unknown,Total Loss,Fire,17,4,NO,2,2,YES,67143.80681615317,14944.453117037008,26966.371217379743,18523.399642804026,Dodge,1999,0
384,47,FL,500,1941.7032281113895,2000000,MALE,College,Priv-house-serv,other-relative,28387.81815907132,29119.775420425154,Multi-vehicle Collision,Side Collision,Major Damage,Police,20,4,NO,0,1,Unknown,27253.86967179377,7378.116427585473,23205.205464028382,1630.1006721697902,Mercedes,2012,0
385,55,IL,2000,1084.2228423536305,1000000,FEMALE,High School,Priv-house-serv,husband,48229.13239962101,6342.196344629858,Vehicle Theft,Side Collision,Minor Damage,Police,20,1,NO,0,3,NO,41324.661629715076,20661.910728189712,26136.0310887507,36835.13074317202,Chevrolet,2023,0
386,55,TX,1000,1078.2678571053834,5000000,MALE,High School,Adm-clerical,unmarried,71957.92247493587,23096.26021028675,Multi-vehicle Collision,Side Collision,Trivial Damage,Ambulance,22,3,Unknown,0,2,NO,71125.19274087947,26756.25500802663,6421.190753098972,17514.63850764763,Mercedes,1998,0
